CBSA,MSA,n_lawyers,n_labeled_lawyers,n_zero_label_lawyers,Bankruptcy Law_normalized_1overN_count,Civil Litigation_normalized_1overN_count,Corporate / Business Law_normalized_1overN_count,Criminal Defense_normalized_1overN_count,Employment / Labor Law_normalized_1overN_count,Estate Planning / Probate / Trusts_normalized_1overN_count,Family Law_normalized_1overN_count,General Practice / Other_normalized_1overN_count,Immigration Law_normalized_1overN_count,Intellectual Property Law_normalized_1overN_count,Personal Injury / Torts_normalized_1overN_count,Real Estate Law_normalized_1overN_count,Tax Law_normalized_1overN_count
21500,"Erie, PA",763,554,209,18.406493506493508,107.78863636363636,91.7969696969697,33.03903318903319,43.61800144300144,50.573160173160176,39.73704906204906,13.417207792207792,2.2857142857142856,13.372222222222222,53.821969696969695,64.08030303030303,22.06323953823954
21660,"Eugene-Springfield, OR",1755,1075,680,39.37619047619047,209.52142857142857,174.54642857142858,105.67023809523809,86.11904761904762,91.38690476190476,91.3952380952381,48.86785714285714,9.083333333333334,23.126190476190477,81.36904761904762,93.48690476190475,21.051190476190477
21780,"Evansville, IN",951,685,266,29.110064935064933,130.8187950937951,128.44260461760462,46.84498556998557,54.873556998557,69.30927128427129,58.40569985569986,35.689682539682536,3.65,11.575541125541125,43.91998556998557,64.76760461760462,7.592207792207792
21820,"Fairbanks-College, AK",344,209,135,3.3595238095238096,37.22539682539683,35.551587301587304,25.540873015873014,18.882539682539683,19.40714285714286,20.839285714285715,9.45515873015873,1.1761904761904762,0.9623015873015873,19.113492063492064,13.490873015873015,3.9956349206349207
22020,"Fargo, ND-MN",1023,566,457,17.195238095238096,112.66547619047618,94.05357142857143,59.13928571428571,30.188095238095237,64.88928571428572,52.37261904761905,25.47738095238095,3.75,2.8666666666666667,39.03809523809524,49.463095238095235,14.901190476190475
22140,"Farmington, NM",195,141,54,4.392857142857143,30.823015873015873,13.988492063492064,23.166666666666668,5.860714285714286,10.025,17.13015873015873,10.413492063492063,0.5611111111111111,0.6611111111111112,10.642460317460317,10.261904761904761,3.0730158730158728
22180,"Fayetteville, NC",729,401,328,11.392857142857142,74.81071428571428,35.87738095238095,76.21785714285714,14.53452380952381,22.99404761904762,32.98452380952381,25.117857142857144,4.833333333333333,1.0666666666666667,51.56666666666666,44.61785714285714,4.985714285714286
22220,"Fayetteville-Springdale-Rogers, AR",2726,1469,1257,47.84336219336219,265.78145743145745,277.0624098124098,136.2965367965368,94.97669552669552,110.48026695526696,110.89574314574314,60.18899711399711,27.512301587301586,32.26038961038961,150.10566378066378,113.14693362193363,42.44924242424242
22380,"Flagstaff, AZ",428,332,96,7.258333333333333,69.58293650793651,49.08293650793651,79.97460317460317,12.988888888888889,25.06626984126984,28.716269841269842,4.538888888888889,3.333333333333333,8.775,15.849603174603175,23.549603174603174,3.283333333333333
22420,"Flint, MI",903,765,138,23.943073593073592,131.62878787878788,89.88593073593073,95.24664502164502,61.557359307359306,94.72085137085136,66.90974025974026,45.48452380952381,4.858333333333333,11.361327561327561,64.1621212121212,62.714502164502164,12.526803751803753
22500,"Florence, SC",456,273,183,4.066666666666666,50.09285714285714,30.50952380952381,33.35,23.9,16.692857142857143,27.942857142857143,6.8428571428571425,0.45,2.2,48.142857142857146,27.109523809523807,1.7
22520,"Florence-Muscle Shoals, AL",389,244,145,6.749206349206349,51.84007936507936,29.036507936507935,21.490873015873014,17.83293650793651,23.578968253968252,22.196031746031746,17.6484126984127,0.5,1.4801587301587302,36.5234126984127,11.923412698412697,3.1999999999999997
22540,"Fond du Lac, WI",154,98,56,4.516666666666667,17.416666666666668,11.908333333333333,7.041666666666666,4.2749999999999995,12.633333333333333,12.283333333333333,5.991666666666666,0.0,3.1666666666666665,8.908333333333333,8.533333333333333,1.325
22660,"Fort Collins-Loveland, CO",1323,860,463,20.547619047619047,151.05357142857142,147.63571428571427,81.43571428571428,38.27222222222222,76.45277777777778,91.15833333333333,31.65357142857143,7.2785714285714285,37.74523809523809,63.06309523809524,97.47738095238095,16.226190476190474
22900,"Fort Smith, AR-OK",895,500,395,16.698051948051948,98.95479797979797,81.67146464646464,46.997655122655125,38.11432178932179,37.069083694083695,42.40241702741703,25.969083694083693,3.1,3.3333333333333335,63.542893217893216,31.99765512265512,10.149242424242424
23060,"Fort Wayne, IN",1859,1359,500,49.458333333333336,285.2865079365079,238.11031746031745,88.15119047619048,88.63055555555556,155.69126984126984,122.6126984126984,50.11349206349206,5.473015873015873,32.9,98.73730158730159,119.02222222222223,24.813095238095237
23420,"Fresno, CA",2886,2075,811,56.32705627705628,404.2234848484848,278.48538961038963,292.416341991342,341.1060245310245,112.85443722943722,125.65800865800865,74.49047619047619,27.53333333333333,25.559992784992783,155.65681818181818,154.02348484848486,26.665151515151514
23460,"Gadsden, AL",228,141,87,6.326623376623377,27.868290043290042,14.468290043290043,12.449242424242424,10.609956709956709,10.458766233766234,19.908766233766233,9.299999999999999,2.375,0.6742424242424243,16.668290043290042,8.83495670995671,1.0575757575757576
23540,"Gainesville, FL",1691,1133,558,19.41771284271284,218.50382395382394,166.55382395382395,119.85378787878788,52.47049062049062,111.24787157287157,89.06410533910534,48.566378066378064,10.824675324675324,33.99545454545454,117.77839105339105,111.79549062049063,32.927994227994226
23580,"Gainesville, GA",627,478,149,18.151190476190475,84.7797619047619,62.23690476190476,54.97857142857143,24.116666666666667,36.11309523809524,70.54523809523809,15.29404761904762,3.7916666666666665,7.876190476190476,45.477380952380955,46.661904761904765,7.977380952380952
23900,"Gettysburg, PA",326,154,172,5.744047619047619,25.277380952380952,26.970238095238095,12.744047619047619,12.467857142857142,11.770238095238096,15.553571428571429,5.933333333333334,0.0,2.4166666666666665,16.93452380952381,15.211904761904762,2.9761904761904763
24020,"Glens Falls, NY",380,244,136,6.852380952380952,42.91428571428571,41.19761904761905,17.242857142857144,7.902380952380952,26.497619047619047,22.195238095238096,12.461904761904762,0.0,2.3857142857142857,15.752380952380951,45.44761904761905,3.15
24140,"Goldsboro, NC",148,73,75,1.7095238095238094,11.142857142857142,6.3428571428571425,14.216666666666667,5.242857142857143,6.109523809523809,7.566666666666666,6.326190476190476,0.0,0.0,8.25952380952381,5.55,0.5333333333333333
24220,"Grand Forks, ND-MN",430,209,221,5.626190476190476,39.01785714285714,29.067857142857143,23.991666666666667,6.891666666666667,19.43452380952381,28.426190476190477,11.8,4.125,1.1666666666666665,16.41785714285714,18.651190476190475,4.383333333333334
24260,"Grand Island, NE",253,207,46,5.596031746031746,32.982142857142854,24.46309523809524,47.720238095238095,10.304365079365079,23.491666666666667,21.976190476190474,6.843650793650793,1.6428571428571428,1.4583333333333333,7.978174603174603,19.767857142857142,2.7753968253968253
24300,"Grand Junction, CO",544,351,193,6.6119047619047615,66.97261904761905,57.58095238095238,41.80357142857143,29.025,29.929761904761904,31.289285714285715,14.579761904761904,3.9166666666666665,3.3666666666666667,23.92738095238095,38.496428571428574,3.5
24340,"Grand Rapids-Wyoming-Kentwood, MI",4340,3724,616,85.52882395382396,693.1657287157287,771.8986652236653,324.0752525252525,287.29866522366524,310.5522366522367,286.7816017316017,141.23863636363637,40.30955988455988,120.10090187590187,209.1446608946609,343.4978715728716,110.40739538239538
24420,"Grants Pass, OR",153,86,67,2.325,11.174999999999999,10.425,18.075,3.15,11.525,8.908333333333333,5.575,0.0,1.4166666666666667,1.9,9.525,2.0
24500,"Great Falls, MT",360,249,111,9.103571428571428,54.44285714285714,39.542857142857144,15.64047619047619,20.757142857142856,18.98095238095238,9.854761904761904,7.03452380952381,0.6666666666666666,0.6666666666666666,43.33571428571428,24.21904761904762,4.754761904761905
24540,"Greeley, CO",606,309,297,6.261904761904762,47.753571428571426,57.2297619047619,43.56309523809524,14.742857142857142,22.49404761904762,35.963095238095235,15.617857142857142,2.5833333333333335,7.0,14.936904761904762,34.60357142857143,6.25
24580,"Green Bay, WI",756,488,268,16.061652236652236,87.08308080808081,84.08069985569985,44.861255411255414,27.03546176046176,43.290223665223664,49.69736652236652,32.124350649350646,6.5,4.36482683982684,39.383080808080805,42.31522366522366,11.202777777777778
24660,"Greensboro-High Point, NC",2714,1836,878,65.96111111111111,344.11349206349206,346.33968253968254,165.03214285714284,131.83015873015873,131.53730158730158,159.1861111111111,49.65396825396825,22.390079365079366,47.569047619047616,151.7718253968254,161.56944444444443,59.04563492063492
24780,"Greenville, NC",476,291,185,6.733333333333333,57.647619047619045,31.404761904761905,43.74761904761905,15.286904761904761,20.247619047619047,27.197619047619046,5.491666666666667,4.233333333333333,3.269047619047619,45.97857142857143,25.16190476190476,4.6
24860,"Greenville-Anderson-Greer, SC",3421,2138,1283,40.48293650793651,421.61626984126985,397.7865079365079,163.11190476190475,211.30555555555554,128.75674603174602,144.06944444444446,44.40753968253968,22.05,77.14682539682539,206.61944444444444,238.36150793650793,42.28531746031746
25060,"Gulfport-Biloxi, MS",1678,1030,648,29.28333333333333,216.1813492063492,143.63492063492063,76.35992063492063,78.33611111111111,68.76190476190476,78.04920634920634,47.30119047619048,4.119047619047619,8.356746031746031,172.42619047619047,95.53730158730158,11.652777777777779
25180,"Hagerstown-Martinsburg, MD-WV",590,380,210,10.584523809523809,81.0813492063492,48.281349206349205,45.59285714285714,16.762301587301586,30.071825396825396,32.18015873015873,20.94404761904762,3.0944444444444446,3.0873015873015874,35.95515873015873,43.70515873015873,8.65952380952381
25220,"Hammond, LA",322,182,140,8.40952380952381,33.63928571428571,18.189285714285713,14.408333333333333,5.946428571428571,17.25595238095238,22.172619047619047,8.45,0.5833333333333333,0.95,36.43928571428572,13.855952380952381,1.7
25260,"Hanford-Corcoran, CA",125,76,49,1.703968253968254,10.639321789321789,12.33932178932179,12.113131313131314,9.72979797979798,5.93932178932179,9.58932178932179,4.427777777777778,1.290909090909091,0.09090909090909091,2.6726551226551227,5.3726551226551225,0.09090909090909091
25420,"Harrisburg-Carlisle, PA",4552,2537,2015,63.47662337662337,601.5373376623377,561.545670995671,156.97582972582973,243.53813131313132,156.14209956709956,169.65162337662338,85.02940115440116,12.15952380952381,40.60436507936508,164.20757575757577,214.50876623376624,67.62305194805195
25500,"Harrisonburg, VA",365,246,119,6.852453102453103,42.66435786435786,39.814357864357866,26.264357864357866,13.581818181818182,24.347691197691198,24.27705627705628,12.353968253968254,4.7023809523809526,3.9318181818181817,17.178643578643577,24.33816738816739,5.692929292929293
25620,"Hattiesburg, MS",611,385,226,11.108766233766234,93.35638528138529,51.8051948051948,23.02186147186147,24.901623376623377,31.26233766233766,32.61352813852814,27.40400432900433,1.85,2.6504329004329006,51.380194805194805,26.70995670995671,6.935714285714286
25740,"Helena, MT",887,515,372,8.33968253968254,127.5123015873016,109.6218253968254,33.86309523809524,48.69087301587302,25.751190476190477,25.66547619047619,12.444444444444445,4.5,5.83015873015873,45.024206349206345,53.33611111111111,14.420634920634921
25860,"Hickory-Lenoir-Morganton, NC",589,362,227,7.07063492063492,54.84722222222222,46.00674603174603,52.771031746031746,16.626984126984127,41.8484126984127,36.236111111111114,17.207539682539682,0.125,9.366666666666667,29.584126984126982,43.75555555555555,6.553968253968254
25940,"Hilton Head Island-Bluffton-Port Royal, SC",1076,664,412,19.064285714285713,120.53809523809524,119.62380952380953,36.89642857142857,36.27142857142857,56.28095238095238,44.03452380952381,30.59642857142857,7.076190476190476,13.233333333333333,61.51309523809524,100.50952380952381,18.36190476190476
25980,"Hinesville, GA",142,81,61,0.7083333333333333,11.517857142857142,9.958333333333334,14.492857142857144,2.0428571428571427,4.559523809523809,11.025,7.310714285714286,0.9333333333333333,0.0,10.317857142857143,8.133333333333333,0.0
26140,"Homosassa Springs, FL",224,139,85,5.579004329004329,22.326623376623377,13.176623376623377,18.36948051948052,3.6194805194805193,17.633766233766234,16.486147186147186,7.4218614718614715,1.8333333333333333,2.5,10.074242424242424,16.309956709956708,3.669480519480519
26300,"Hot Springs, AR",354,197,157,13.061904761904762,29.15595238095238,27.329761904761906,14.560714285714285,9.628571428571428,25.422619047619047,22.28690476190476,11.036904761904761,0.8333333333333333,2.1666666666666665,21.92738095238095,16.629761904761907,2.9595238095238097
26380,"Houma-Bayou Cane-Thibodaux, LA",467,253,214,3.5761904761904764,60.304761904761904,26.17142857142857,20.04285714285714,9.642857142857142,22.271428571428572,24.57857142857143,17.445238095238096,0.0,1.1666666666666665,53.92142857142857,13.428571428571429,0.45
26420,"Houston-Pasadena-The Woodlands, TX",43623,34842,8781,916.1582334332335,5693.751162726163,9940.538464313464,2459.29907037407,1867.1991064491065,1835.6172882672884,1893.6764513264513,628.4245754245754,891.3610112110111,1500.2476995226996,3043.766566766567,2948.0658452658454,1223.8945249195249
26580,"Huntington-Ashland, WV-KY-OH",1127,716,411,24.715811965811966,166.46541514041513,100.05866910866911,61.98128815628816,59.554700854700855,44.44993894993895,53.11541514041514,25.87652625152625,2.66978021978022,1.6935897435897436,106.32136752136752,55.26660561660562,13.830891330891331
26620,"Huntsville, AL",1684,1064,620,40.63535353535354,189.56789321789321,180.10122655122655,102.05955988455989,86.29765512265512,69.12503607503608,94.84249639249639,52.75440115440115,5.70952380952381,31.788095238095238,100.92146464646464,91.23932178932179,18.957972582972584
26820,"Idaho Falls, ID",407,269,138,10.856349206349206,49.75873015873016,46.7515873015873,20.919047619047618,17.24206349206349,17.375396825396827,24.115873015873014,20.304761904761904,1.8166666666666667,6.066666666666666,25.099206349206348,23.632539682539683,5.061111111111111
26900,"Indianapolis-Carmel-Greenwood, IN",14220,9476,4744,311.6038961038961,2045.029329004329,2079.379329004329,530.2860389610389,593.7094877344878,644.9483766233766,596.5535353535354,489.2922438672439,56.44015151515151,371.76100288600287,652.165404040404,812.3063131313131,292.5248917748918
26980,"Iowa City, IA",709,362,347,6.041666666666667,60.345238095238095,58.90079365079365,37.05238095238095,18.526190476190475,35.14523809523809,32.010714285714286,26.724603174603175,5.816666666666666,4.976190476190476,25.590079365079365,32.92857142857143,17.941666666666666
27060,"Ithaca, NY",657,370,287,8.515512265512266,68.97305194805195,63.880194805194805,33.08019480519481,22.508766233766234,35.97781385281385,31.106385281385283,17.718650793650795,9.75,15.333766233766234,12.591702741702742,44.128607503607505,6.435353535353535
27100,"Jackson, MI",357,292,65,5.9714285714285715,43.8734126984127,59.21507936507936,36.04484126984127,16.65793650793651,30.353968253968254,25.54722222222222,16.83293650793651,0.6666666666666666,5.397222222222222,12.667063492063491,29.59722222222222,9.175
27140,"Jackson, MS",5517,3387,2130,121.46172438672438,771.0708513708514,677.0363275613275,164.739898989899,253.64386724386725,143.8351370851371,184.27878787878788,140.8021645021645,12.513492063492063,37.5004329004329,533.4565656565657,266.78751803751805,79.87323232323232
27180,"Jackson, TN",562,404,158,12.766666666666666,91.16309523809524,47.65238095238095,50.275,36.56547619047619,35.63174603174603,33.08293650793651,20.373809523809523,1.9607142857142859,2.075396825396825,45.57380952380952,24.49047619047619,2.3884920634920634
27260,"Jacksonville, FL",8005,5909,2096,176.71423576423575,1193.0348706848706,1022.7860611610612,439.7150294150294,322.73288655788656,447.52971195471196,407.3797119547119,212.8737234987235,58.926898101898104,100.83007270507271,685.2654262404262,659.6503468753468,181.5610250860251
27340,"Jacksonville, NC",291,160,131,3.9166666666666665,22.12857142857143,11.50952380952381,38.32857142857143,5.442857142857143,8.295238095238096,25.011904761904763,12.485714285714286,1.3333333333333333,3.5,13.711904761904762,13.635714285714286,0.7
27500,"Janesville-Beloit, WI",415,249,166,10.285714285714285,38.09761904761905,38.44761904761905,23.82857142857143,9.645238095238096,22.104761904761904,30.87142857142857,20.142857142857142,2.0,2.533333333333333,21.064285714285713,23.195238095238096,6.783333333333333
27620,"Jefferson City, MO",927,576,351,9.871103896103897,153.7068181818182,111.62665945165945,48.18896103896104,45.587770562770565,45.42348484848485,44.93419913419913,18.14808802308802,0.9166666666666666,3.1166666666666667,39.76158008658009,37.580627705627705,17.137373737373736
27740,"Johnson City, TN",524,373,151,13.768650793650794,66.62857142857143,45.31547619047619,45.22103174603175,24.992460317460317,39.32857142857143,33.102777777777774,22.709126984126986,3.315079365079365,8.346825396825396,36.11507936507937,27.866666666666667,6.2896825396825395
27780,"Johnstown, PA",252,135,117,5.633333333333333,21.70793650793651,17.891269841269843,8.50952380952381,9.865079365079366,14.64126984126984,18.107936507936508,11.172222222222222,0.6428571428571428,1.5095238095238095,9.822222222222223,14.881746031746031,0.6150793650793651
27860,"Jonesboro, AR",435,281,154,12.314285714285713,46.614285714285714,39.19642857142857,19.561904761904763,12.829761904761904,26.78095238095238,31.8,19.642857142857142,0.6011904761904762,0.0,40.74761904761905,24.74642857142857,6.164285714285714
27900,"Joplin, MO-KS",520,367,153,18.31904761904762,62.55436507936508,46.230555555555554,40.39484126984127,28.418650793650794,32.84007936507936,38.88611111111111,13.34920634920635,0.9027777777777777,4.7,50.63095238095238,22.473412698412698,7.3
27980,"Kahului-Wailuku, HI",526,297,229,4.916666666666667,55.728968253968254,45.92896825396825,43.101190476190474,9.028968253968253,20.40277777777778,26.50952380952381,13.936111111111112,5.183333333333334,5.177777777777778,31.69563492063492,30.87063492063492,4.519444444444444
28020,"Kalamazoo-Portage, MI",1211,1048,163,18.88975468975469,189.22943722943722,195.5568181818182,98.87388167388167,72.99729437229438,97.02705627705627,91.2211038961039,39.9313492063492,13.710714285714285,59.259199134199136,53.08181818181818,90.80205627705628,27.419516594516594
28100,"Kankakee, IL",155,105,50,5.269047619047619,14.445238095238095,13.319047619047618,15.520238095238096,2.144047619047619,9.834523809523809,13.32857142857143,8.191666666666666,0.43333333333333335,0.0,7.935714285714286,14.178571428571429,0.4
28140,"Kansas City, MO-KS",14988,10305,4683,314.35768398268397,2116.7513347763347,2268.0501443001444,667.3910173160173,890.7053030303031,611.2489538239538,551.1084776334776,356.7381313131313,61.57582972582973,270.00209235209235,1072.1501082251082,845.8005411255411,279.12038239538236
28420,"Kennewick-Richland, WA",613,501,112,8.857539682539683,75.97222222222221,63.105555555555554,78.91230158730158,26.136507936507936,37.85198412698413,34.471825396825395,44.699603174603176,11.094444444444445,8.326190476190476,47.12182539682539,57.76984126984127,6.68015873015873
28450,"Kenosha, WI",328,193,135,8.483333333333333,31.32857142857143,23.961904761904762,22.835714285714285,7.626190476190476,16.978571428571428,27.652380952380952,14.376190476190477,1.45,1.0833333333333333,18.61190476190476,16.82857142857143,1.7833333333333332
28660,"Killeen-Temple, TX",680,490,190,13.77027417027417,73.59924242424242,56.93575036075036,98.38694083694084,19.669877344877346,38.927813852813856,72.24329004329005,25.13888888888889,2.892857142857143,5.9004329004329,36.700036075036074,38.27186147186147,7.562734487734487
28700,"Kingsport-Bristol, TN-VA",992,696,296,30.826984126984126,135.90992063492064,108.91825396825396,68.87857142857143,60.58849206349206,63.12222222222222,47.76309523809524,25.180555555555554,3.168253968253968,22.23253968253968,65.51507936507936,50.85912698412698,13.036904761904761
28740,"Kingston, NY",725,423,302,4.934920634920635,67.51944444444445,61.1265873015873,43.94761904761905,31.356349206349208,34.93373015873016,41.662301587301585,18.169047619047618,2.611111111111111,8.959523809523809,37.89087301587301,65.46230158730158,4.4261904761904765
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",2700,1685,1015,41.38611111111111,310.39285714285717,260.1583333333333,157.0611111111111,68.3281746031746,152.66031746031746,135.82420634920635,55.932539682539684,11.716269841269842,27.352777777777778,187.78015873015872,247.28571428571428,29.12142857142857
28940,"Knoxville, TN",4455,3158,1297,90.99006549006549,623.6674825174825,551.5488317238318,315.1734348984349,254.82859362859364,240.9825258075258,228.06109723609723,136.2920856920857,30.23288655788656,78.54363691863692,285.23811743811746,251.64565712065712,70.79558497058497
29020,"Kokomo, IN",134,90,44,4.491666666666666,10.891666666666666,7.675,13.55,1.9916666666666667,13.2,11.075,6.675,0.0,2.3333333333333335,10.025,7.591666666666667,0.5
29100,"La Crosse-Onalaska, WI-MN",508,316,192,10.70638528138528,56.157575757575756,44.57424242424242,30.702813852813854,21.67900432900433,32.08257575757576,33.670670995670996,22.417099567099566,0.25,4.55995670995671,25.297619047619047,26.042099567099566,7.85995670995671
29180,"Lafayette, LA",2503,1615,888,33.95595238095238,368.1011904761905,312.41190476190474,79.19404761904762,102.22023809523809,86.09880952380952,89.01904761904761,75.5904761904762,8.4,23.978571428571428,301.20714285714286,112.43809523809524,22.38452380952381
29200,"Lafayette-West Lafayette, IN",749,516,233,28.101190476190474,84.18333333333334,66.65595238095239,48.666666666666664,20.314285714285713,64.075,48.18452380952381,28.24642857142857,0.9761904761904762,15.983333333333333,37.903571428571425,58.797619047619044,13.911904761904761
29340,"Lake Charles, LA",887,597,290,14.207936507936507,110.18412698412698,85.97698412698412,44.74444444444445,30.623015873015873,41.067460317460316,51.17777777777778,27.86190476190476,3.25,0.45396825396825397,124.22698412698412,50.13174603174603,13.093650793650793
29420,"Lake Havasu City-Kingman, AZ",264,197,67,4.775,34.260714285714286,15.760714285714286,65.0345238095238,4.25,17.044047619047618,21.027380952380952,3.992857142857143,0.7333333333333334,0.0,14.660714285714286,14.460714285714285,1.0
29460,"Lakeland-Winter Haven, FL",1362,981,381,17.618253968253967,189.68253968253967,129.18968253968254,113.08055555555555,60.78809523809524,92.74325396825397,80.8515873015873,39.762301587301586,6.170634920634921,5.844444444444444,116.6626984126984,111.62539682539682,16.980555555555554
29540,"Lancaster, PA",1285,837,448,18.79047619047619,157.6690476190476,155.01904761904763,58.2297619047619,85.6047619047619,72.13571428571429,75.37619047619047,30.733333333333334,8.15,16.826190476190476,60.804761904761904,76.54404761904762,21.116666666666667
29620,"Lansing-East Lansing, MI",3710,2997,713,50.3794733044733,647.402886002886,594.1925685425686,286.8826479076479,243.82626262626263,247.59455266955266,222.1731240981241,152.60999278499278,23.54047619047619,53.551659451659454,136.1572510822511,236.4497113997114,102.23939393939393
29700,"Laredo, TX",448,350,98,6.33015873015873,51.345238095238095,51.62896825396825,78.56349206349206,17.442460317460316,25.031349206349205,31.448015873015873,5.170634920634921,16.9484126984127,1.2916666666666665,25.8,34.02896825396825,4.970634920634921
29740,"Las Cruces, NM",619,441,178,6.39920634920635,89.41111111111111,42.47063492063492,89.98134920634921,21.548015873015874,22.586904761904762,40.24761904761905,25.823015873015873,11.386111111111111,3.1857142857142855,38.38253968253968,39.66587301587302,9.911904761904761
29820,"Las Vegas-Henderson-North Las Vegas, NV",9413,6273,3140,222.85804473304472,1363.9810606060605,1176.0001082251083,442.4028499278499,332.1747113997114,315.1512987012987,345.65721500721503,140.46829004329004,99.36114718614718,153.11756854256853,909.9334415584416,649.7429653679653,122.1512987012987
29940,"Lawrence, KS",690,416,274,17.78982683982684,88.50054112554112,60.217207792207795,48.41904761904762,23.90768398268398,38.85054112554113,42.33149350649351,21.116017316017317,2.8666666666666667,6.7303030303030305,19.90768398268398,35.091017316017314,10.271969696969697
30020,"Lawton, OK",249,159,90,6.534126984126984,23.439285714285713,18.03214285714286,21.08015873015873,8.556746031746032,19.998809523809523,15.937698412698412,10.542857142857143,2.2178571428571425,1.35,13.019841269841269,12.451984126984126,5.838492063492064
30140,"Lebanon, PA",208,121,87,3.7333333333333334,20.97063492063492,16.937301587301587,12.320634920634921,6.736111111111111,12.62063492063492,17.27063492063492,6.161111111111111,0.4,1.95,10.412301587301586,10.828968253968254,0.6583333333333333
30300,"Lewiston, ID-WA",193,127,66,4.313492063492063,21.177777777777777,12.227777777777778,16.99206349206349,5.885714285714286,14.501587301587302,10.68095238095238,13.52142857142857,0.0,1.1111111111111112,8.115873015873015,15.382539682539683,3.08968253968254
30340,"Lewiston-Auburn, ME",354,225,129,8.558333333333334,39.86071428571429,28.517857142857142,15.176190476190476,14.460714285714285,14.610714285714286,22.88452380952381,5.9261904761904765,1.5,5.633333333333333,47.509523809523806,16.44404761904762,3.9178571428571427
30500,"Lexington Park, MD",450,289,161,3.982142857142857,49.08690476190476,37.61071428571429,44.39285714285714,11.28452380952381,24.49404761904762,37.10357142857143,24.425,3.025,4.376190476190477,15.320238095238095,31.51309523809524,2.3857142857142857
30460,"Lexington-Fayette, KY",4405,3030,1375,119.36624486624487,737.8904512154512,535.8329115329116,234.24070374070374,273.42537185037185,212.02100677100677,168.8309274059274,100.87010489510489,24.78503996003996,39.605278055278056,288.8443473193473,223.53449883449883,70.75311355311355
30620,"Lima, OH",306,237,69,7.31984126984127,32.617063492063494,29.456349206349206,34.64563492063492,10.259920634920634,29.47063492063492,27.08373015873016,13.957142857142857,0.5333333333333333,3.2,23.294444444444444,17.99563492063492,7.166269841269841
30700,"Lincoln, NE",2103,1688,415,31.01388888888889,415.63773448773446,283.461544011544,194.8988455988456,142.84924242424242,133.09329004329004,104.1599567099567,48.124242424242425,36.47186147186147,32.198448773448774,85.91948051948052,129.20281385281385,50.968650793650795
30780,"Little Rock-North Little Rock-Conway, AR",5613,2923,2690,109.38852813852813,628.7817821067821,550.0770202020202,206.1583694083694,215.5036075036075,207.1913059163059,206.58654401154402,128.1782106782107,19.96785714285714,33.135714285714286,330.55281385281387,196.96154401154402,90.51670274170274
30860,"Logan, UT-ID",245,135,110,3.7194444444444446,21.96230158730159,24.912301587301588,9.334523809523809,5.776190476190476,16.078968253968252,12.720634920634922,9.002777777777778,0.825,6.45,9.628968253968253,12.627777777777778,1.961111111111111
30980,"Longview, TX",691,557,134,14.786544011544011,86.87027417027417,92.11948051948052,59.96630591630591,19.402813852813853,56.02900432900433,58.42146464646464,13.451984126984128,4.954401154401154,24.688924963924965,75.99646464646464,40.6254329004329,9.686904761904762
31020,"Longview-Kelso, WA",184,155,29,4.680952380952381,23.629761904761903,15.11547619047619,30.617857142857144,5.561904761904762,12.289285714285715,15.567857142857143,12.255952380952381,0.3333333333333333,0.75,6.964285714285714,24.69047619047619,2.5428571428571427
31080,"Los Angeles-Long Beach-Anaheim, CA",106061,75517,30544,1613.8438172938172,15681.555758130758,16991.497821622823,3957.1434204684206,8600.500202575202,2997.849805749806,3100.658066933067,2641.4513209013207,1343.6219197469197,4680.488586413587,5435.770837495837,6689.100202575202,1783.5182400932401
31140,"Louisville/Jefferson County, KY-IN",8380,5919,2461,197.40172882672883,1284.4676379176378,1035.9894633144634,430.6520174270174,483.1450188700189,460.94025696525694,381.99938394938397,217.46796259296258,57.352702852702855,108.91861194361194,635.740256965257,485.23787601287603,139.68708236208235
31180,"Lubbock, TX",1225,969,256,35.832142857142856,160.9111111111111,148.58333333333334,142.84801587301587,41.86031746031746,99.79047619047618,95.26547619047619,21.277380952380952,12.91468253968254,18.998809523809523,87.26468253968254,81.26547619047619,22.188095238095237
31340,"Lynchburg, VA",703,388,315,17.659523809523808,69.29523809523809,51.58571428571428,38.760714285714286,19.896428571428572,38.0452380952381,41.68571428571428,11.170238095238094,1.542857142857143,6.08452380952381,37.83690476190476,43.96190476190476,10.475
31420,"Macon-Bibb County, GA",1270,1011,259,42.80357142857143,216.87186147186148,107.2551948051948,108.84924242424242,95.28694083694083,76.81670274170274,61.86749639249639,36.17186147186147,5.183766233766233,6.061544011544012,144.04209956709957,92.58852813852813,17.201190476190476
31540,"Madison, WI",5654,3041,2613,58.67420634920635,677.4301587301587,637.1718253968254,186.13492063492063,233.89920634920634,199.27777777777777,198.21944444444443,188.64642857142857,37.43333333333333,140.09166666666667,146.63373015873015,269.24444444444447,68.14285714285714
31700,"Manchester-Nashua, NH",2263,1581,682,53.02626262626263,298.0603896103896,308.2865800865801,87.34880952380952,106.8508658008658,135.25165945165946,102.93419913419913,59.01277056277056,19.45,73.0992784992785,140.8603896103896,142.88300865800866,53.93578643578643
31740,"Manhattan, KS",375,215,160,4.113492063492063,35.66547619047619,25.682142857142857,33.99246031746032,9.386904761904761,25.679761904761904,25.91547619047619,14.652380952380952,2.1166666666666667,2.555555555555556,12.20357142857143,18.705952380952382,4.33015873015873
